Date,Open,High,Low,Close,Volume
06-07-2018,198.449997,203.639999,197.699997,203.229996,19740100
05-07-2018,194.740005,198.649994,194.029999,198.449997,19684200
03-07-2018,194.550003,195.399994,192.520004,192.729996,13489500
02-07-2018,193.369995,197.449997,192.220001,197.360001,13961600
29-06-2018,197.320007,197.600006,193.960007,194.320007,15811600
28-06-2018,195.179993,197.339996,193.259995,196.229996,18172400
27-06-2018,199.179993,200.75,195.800003,195.839996,18734400
26-06-2018,197.600006,199.100006,196.229996,199,17897600
25-06-2018,200,200,193.110001,196.350006,25275100
22-06-2018,201.160004,202.240005,199.309998,201.740005,17420200
21-06-2018,202.759995,203.389999,200.089996,201.5,19045700
20-06-2018,199.100006,203.550003,198.809998,202,28230900
19-06-2018,196.240005,197.960007,193.789993,197.490005,19994000
18-06-2018,194.800003,199.580002,194.130005,198.309998,16826000
15-06-2018,195.789993,197.070007,194.639999,195.850006,21860900
14-06-2018,193.100006,197.279999,192.910004,196.809998,19120900
13-06-2018,192.740005,194.5,191.910004,192.410004,15853800
12-06-2018,192.169998,193.279999,191.559998,192.399994,11562700
11-06-2018,188.809998,192.600006,188.800003,191.539993,12928900
08-06-2018,187.529999,189.479996,186.429993,189.100006,12677100
07-06-2018,190.75,190.970001,186.770004,188.179993,21503200
06-06-2018,191.029999,192.529999,189.110001,191.339996,22558900
05-06-2018,194.300003,195,192.619995,192.940002,15544300
04-06-2018,191.839996,193.979996,191.470001,193.279999,18939800
01-06-2018,193.070007,194.550003,192.070007,193.990005,17307200
31-05-2018,187.869995,192.720001,187.479996,191.779999,30782600
30-05-2018,186.539993,188,185.25,187.669998,13736900
29-05-2018,184.339996,186.809998,183.710007,185.740005,16398900
25-05-2018,186.020004,186.330002,184.449997,184.919998,10965100
24-05-2018,185.880005,186.800003,185.029999,185.929993,12354700
23-05-2018,182.5,186.910004,182.179993,186.899994,16628100
22-05-2018,184.929993,185.419998,183.429993,183.800003,12731400
21-05-2018,183.770004,185.300003,183.130005,184.490005,13532900
18-05-2018,183.490005,184.190002,182.610001,182.679993,13130500
17-05-2018,182.679993,184.059998,182.220001,183.759995,14840700
16-05-2018,183.699997,184.320007,182.660004,183.199997,16975500
15-05-2018,184.880005,185.289993,183.199997,184.320007,15429400
14-05-2018,187.710007,187.860001,186.199997,186.639999,15646700
11-05-2018,184.850006,188.320007,184.179993,186.990005,21207800
10-05-2018,183.149994,186.130005,182.5,185.529999,21071400
09-05-2018,179.669998,183.009995,178.779999,182.660004,23282800
08-05-2018,178.25,179.039993,177.110001,178.919998,15577200
07-05-2018,177.350006,179.5,177.169998,177.970001,18697200
04-05-2018,173.080002,176.979996,173.059998,176.610001,17677800
03-05-2018,175.130005,176.119995,172.119995,174.020004,24026100
02-05-2018,174.25,178.080002,174.199997,176.070007,30424500
01-05-2018,172,174.020004,170.229996,173.860001,26025900
30-04-2018,173.789993,175.720001,171.710007,172,20750500
27-04-2018,176.809998,177.100006,172.600006,173.589996,29804700
26-04-2018,173.220001,176.270004,170.800003,174.160004,77556900
25-04-2018,160.139999,161.059998,156.190002,159.690002,41083600
24-04-2018,165.429993,166.100006,158.190002,159.690002,35079900
23-04-2018,167.270004,168.449997,165.089996,165.839996,23088100
20-04-2018,167.789993,168.429993,165.809998,166.279999,19119400
19-04-2018,166.199997,168.330002,165.199997,168.100006,22235000
18-04-2018,166.880005,168.119995,165.770004,166.360001,20969600
17-04-2018,165.830002,169,165.660004,168.660004,21716700
16-04-2018,165.720001,165.779999,163.389999,164.830002,18119400
13-04-2018,164.580002,165.699997,163.770004,164.520004,19990600
12-04-2018,166.979996,167.449997,163.100006,163.869995,38263000
11-04-2018,165.360001,168.649994,163.25,166.320007,56144600
10-04-2018,157.929993,165.979996,157.009995,165.039993,57889300
09-04-2018,157.820007,160.529999,156.039993,157.929993,34915200
06-04-2018,157.729996,161.419998,156.809998,157.199997,41644800
05-04-2018,161.559998,161.570007,156.649994,159.339996,41449600
04-04-2018,152.029999,155.559998,150.509995,155.100006,49885600
03-04-2018,156.550003,157.389999,150.809998,156.110001,42543900
02-04-2018,157.809998,159.199997,154.110001,155.389999,36796000
29-03-2018,155.149994,161.419998,154.139999,159.789993,59434300
28-03-2018,151.649994,155.880005,150.800003,153.029999,60029200
27-03-2018,156.309998,162.850006,150.75,152.220001,79117000
26-03-2018,160.820007,161.100006,149.020004,160.059998,126116600
23-03-2018,165.440002,166.600006,159.020004,159.389999,53609700
22-03-2018,166.130005,170.270004,163.720001,164.889999,73743000
21-03-2018,164.800003,173.399994,163.300003,169.389999,105920200
20-03-2018,167.470001,170.199997,161.949997,168.149994,129851800
19-03-2018,177.009995,177.169998,170.059998,172.559998,88140100
16-03-2018,184.490005,185.330002,183.410004,185.089996,24403400
15-03-2018,183.240005,184,182.190002,183.860001,15614300
14-03-2018,182.600006,184.25,181.850006,184.190002,16821700
13-03-2018,185.610001,185.990005,181.110001,181.880005,18067500
12-03-2018,185.229996,186.100006,184.220001,184.759995,15301200
09-03-2018,183.910004,185.509995,183.210007,185.229996,18526300
08-03-2018,183.559998,184.399994,181.449997,182.339996,17225900
07-03-2018,178.740005,183.820007,178.070007,183.710007,19097300
06-03-2018,181.779999,182.380005,179.110001,179.779999,15086800
05-03-2018,176.199997,181.149994,175.889999,180.399994,16189300
02-03-2018,173.289993,177.110001,172.990005,176.619995,20025900
01-03-2018,179.009995,180.119995,174.410004,175.940002,23201600
28-02-2018,182.300003,182.880005,178.139999,178.320007,18783000
27-02-2018,184.449997,184.699997,181.460007,181.460007,15849800
26-02-2018,184.580002,185.660004,183.220001,184.929993,17599700
23-02-2018,179.899994,183.389999,179.509995,183.289993,19007300
22-02-2018,178.699997,180.210007,177.410004,178.990005,18464200
21-02-2018,176.710007,181.270004,176.399994,177.910004,23200800
20-02-2018,175.770004,177.949997,175.110001,176.009995,21204900
16-02-2018,178.990005,179.880005,176.300003,177.360001,20645300
15-02-2018,180.5,180.5,176.839996,179.960007,20922100
14-02-2018,173.449997,179.809998,173.210007,179.520004,28929700
13-02-2018,175.619995,175.970001,173.100006,173.149994,21809400
12-02-2018,177.059998,177.550003,171.839996,176.410004,32092100
09-02-2018,174.759995,176.899994,167.179993,176.110001,39887600
08-02-2018,181.009995,181.839996,171.479996,171.580002,38478300
07-02-2018,184.149994,185.080002,179.949997,180.179993,27601900
06-02-2018,178.570007,185.770004,177.740005,185.309998,37758500
05-02-2018,186.929993,190.610001,180.610001,181.259995,33128200
02-02-2018,192.039993,194.210007,189.979996,190.279999,26677500
01-02-2018,188.220001,195.320007,187.889999,193.089996,54211300
31-01-2018,188.369995,189.830002,185.220001,186.889999,43275100
30-01-2018,187.619995,188.179993,181.839996,187.119995,20858600
29-01-2018,188.75,188.839996,185.630005,185.979996,20453200
26-01-2018,187.75,190,186.809998,190,17759200
25-01-2018,187.949997,188.619995,186.600006,187.479996,17377700
24-01-2018,189.889999,190.660004,186.520004,186.550003,24334500
23-01-2018,186.050003,189.550003,185.550003,189.350006,25678800
22-01-2018,180.800003,185.389999,180.410004,185.369995,21059500
19-01-2018,180.850006,182.369995,180.169998,181.289993,26826500
18-01-2018,178.130005,180.979996,177.080002,179.800003,23304900
17-01-2018,179.259995,179.320007,175.800003,177.600006,27992400
16-01-2018,181.5,181.75,178.039993,178.389999,36183800
12-01-2018,178.059998,181.479996,177.399994,179.369995,77306900
11-01-2018,188.399994,188.399994,187.380005,187.770004,9588600
10-01-2018,186.940002,187.889999,185.630005,187.839996,10529900
09-01-2018,188.699997,188.800003,187.100006,187.869995,12393100
08-01-2018,187.199997,188.899994,186.330002,188.279999,17994700
05-01-2018,185.589996,186.899994,184.929993,186.850006,13574500
04-01-2018,184.899994,186.210007,184.100006,184.330002,13880900
03-01-2018,181.880005,184.779999,181.330002,184.669998,16886600
02-01-2018,177.679993,181.580002,177.550003,181.419998,18151900
29-12-2017,178,178.850006,176.460007,176.460007,10178700
28-12-2017,177.949997,178.940002,177.679993,177.919998,12220800
27-12-2017,176.550003,178.440002,176.259995,177.619995,9496100
26-12-2017,176.630005,177,174.669998,175.990005,8897300
22-12-2017,177.139999,177.529999,176.229996,177.199997,8487000
21-12-2017,177.940002,178.679993,177.050003,177.449997,11600700
20-12-2017,179.809998,179.809998,177.360001,177.889999,11860500
19-12-2017,179.949997,180.080002,178.220001,179.509995,14920600
18-12-2017,181.009995,181.300003,179.75,180.820007,17265400
15-12-2017,179.020004,180.490005,178.360001,180.179993,28463100
14-12-2017,178.289993,180.360001,177.679993,178.389999,13591000
13-12-2017,177.300003,179.160004,177.25,178.300003,14615700
12-12-2017,178.600006,179.179993,176.600006,176.960007,16854100
11-12-2017,179.300003,180.220001,178.800003,179.039993,13168600
08-12-2017,181.529999,182.279999,178.740005,179,19883800
07-12-2017,175.800003,180.389999,175.800003,180.139999,20404500
06-12-2017,172.5,176.770004,171.899994,176.059998,20255800
05-12-2017,170.449997,175.380005,169.009995,172.830002,20184900
04-12-2017,176.289993,176.570007,170.789993,171.470001,24459400
01-12-2017,176.029999,177.479996,172.339996,175.100006,20182500
30-11-2017,176.850006,178.279999,175.199997,177.179993,25307600
29-11-2017,181.889999,181.970001,174,175.130005,41933500
28-11-2017,183.509995,184.25,182.089996,182.419998,14379700
27-11-2017,182.559998,183.729996,181.990005,183.029999,12344500
24-11-2017,180.399994,183.149994,180.289993,182.779999,9426300
22-11-2017,181.300003,181.729996,180.440002,180.869995,10376300
21-11-2017,179.149994,181.889999,178.990005,181.860001,14504000
20-11-2017,178.869995,179.5,178.100006,178.740005,10052400
17-11-2017,179.300003,179.979996,178.899994,179,13018000
16-11-2017,178.759995,179.830002,178.5,179.589996,15607600
15-11-2017,176.660004,178.570007,176.399994,177.949997,10253700
14-11-2017,178.130005,178.970001,177.179993,178.070007,9585900
13-11-2017,177.5,179.039993,177.300003,178.770004,9523400
10-11-2017,178.350006,179.100006,177.960007,178.460007,11070200
09-11-2017,178.309998,179.399994,177.089996,179.300003,12610300
08-11-2017,179.789993,180.350006,179.110001,179.559998,10494100
07-11-2017,180.5,180.75,178.960007,180.25,12928200
06-11-2017,178.559998,180.449997,178.309998,180.169998,13312700
03-11-2017,179.289993,179.860001,176.710007,178.919998,17822100
02-11-2017,180.630005,181.940002,177.339996,178.919998,35529900
01-11-2017,182.360001,182.899994,180.570007,182.660004,40918300
31-10-2017,180.570007,180.800003,178.940002,180.059998,20174200
30-10-2017,179.259995,180.690002,177.610001,179.869995,24353200
27-10-2017,174.149994,178.210007,173.899994,177.880005,30285300
26-10-2017,171.380005,172.289993,170.389999,170.630005,11833100
25-10-2017,171.899994,172.25,168.889999,170.600006,15868200
24-10-2017,172.300003,173.240005,171.5,171.800003,12267900
23-10-2017,175.199997,175.339996,171.25,171.270004,13852700
20-10-2017,175.5,175.880005,174.630005,174.979996,12602200
19-10-2017,174.929993,176.029999,172.630005,174.559998,14048400
18-10-2017,176.649994,176.740005,175.75,176.029999,12752400
17-10-2017,174.710007,176.130005,174.360001,176.110001,15990100
16-10-2017,174.490005,175,174.059998,174.520004,11498800
13-10-2017,173.449997,174.649994,173.199997,173.740005,13658300
12-10-2017,172.610001,173.850006,172.289993,172.550003,10351000
11-10-2017,171.949997,172.779999,171.399994,172.740005,11283700
10-10-2017,173,173.199997,170.800003,171.589996,11341100
09-10-2017,172.699997,174.880005,172,172.5,14570400
06-10-2017,170.25,172.369995,169.75,172.229996,13124500
05-10-2017,169.179993,171.309998,168.600006,171.240005,14580600
04-10-2017,169.830002,170.669998,168.289993,168.419998,12127900
03-10-2017,169.300003,170.729996,169.199997,169.960007,8190300
02-10-2017,171.389999,171.869995,168.75,169.470001,13392300
29-09-2017,168.830002,171.660004,168.809998,170.869995,15340400
28-09-2017,167.940002,169.070007,167.160004,168.729996,12178700
27-09-2017,165.899994,168.339996,165.570007,167.679993,19242500
26-09-2017,164.5,165.5,162.779999,164.210007,23363300
25-09-2017,169.240005,169.300003,161.559998,162.869995,41251600
22-09-2017,170.210007,171.729996,169.220001,170.539993,12097100
21-09-2017,171.690002,172.270004,170.009995,171.110001,11161400
20-09-2017,172.5,173.050003,170.699997,172.169998,12264100
19-09-2017,170.619995,172.559998,170.360001,172.520004,13168600
18-09-2017,171.990005,172.070007,169.339996,170.009995,12954000
15-09-2017,170.880005,172.339996,170.259995,171.639999,15660500
14-09-2017,172.259995,172.279999,170.5,170.960007,15615700
13-09-2017,173.009995,173.169998,172.059998,173.050003,9119300
12-09-2017,173.759995,174,171.75,172.960007,11186300
11-09-2017,172.399994,173.889999,172.199997,173.509995,12372000
08-09-2017,173.089996,173.490005,170.800003,170.949997,10998500
07-09-2017,171.940002,173.309998,170.270004,173.210007,18049500
06-09-2017,170.910004,172.479996,169.570007,172.089996,13906300
05-09-2017,171.270004,172.389999,169.550003,170.720001,13210900
01-09-2017,172.399994,172.919998,171.309998,172.020004,11677600
31-08-2017,170.399994,172.149994,170.059998,171.970001,17226500
30-08-2017,168.169998,170.179993,167.630005,169.919998,11138300
29-08-2017,165.25,168.429993,165,168.050003,11121000
28-08-2017,166.910004,167.699997,166.330002,167.240005,8553700
25-08-2017,167.860001,168.380005,166.179993,166.320007,12614500
24-08-2017,168.880005,169.289993,166.410004,167.740005,14030400
23-08-2017,168.839996,169.360001,168.199997,168.710007,9856500
22-08-2017,168.279999,169.869995,167.149994,169.639999,11391000
21-08-2017,167.160004,168,165.820007,167.779999,11907500
18-08-2017,166.839996,168.669998,166.210007,167.410004,15093600
17-08-2017,169.339996,169.860001,166.850006,166.910004,17216000
16-08-2017,171.25,171.380005,169.240005,170,15779900
15-08-2017,171.490005,171.5,170.009995,171,8729200
14-08-2017,170.089996,171.080002,169.289993,170.75,12954200
11-08-2017,167.949997,168.820007,166.850006,168.080002,13791200
10-08-2017,170.059998,170.589996,166.850006,167.399994,20832700
09-08-2017,169.979996,171.449997,169.559998,171.179993,10815000
08-08-2017,171.880005,173.050003,170.619995,171.229996,14393500
07-08-2017,169.949997,172.059998,169.660004,171.979996,12787800
04-08-2017,168.970001,170.059998,168.690002,169.619995,10777700
03-08-2017,169.300003,169.699997,168.25,168.589996,10793800
02-08-2017,170.300003,170.550003,166.910004,169.300003,17433800
01-08-2017,169.820007,170.470001,169.050003,169.860001,14385000
31-07-2017,172,172.720001,168.550003,169.25,25478900
28-07-2017,169.070007,173.429993,169.050003,172.449997,24557600
27-07-2017,174.699997,175.490005,167.5,170.440002,68910700
26-07-2017,166.009995,166.009995,164.100006,165.610001,35236900
25-07-2017,165.009995,165.539993,163.860001,165.279999,15383200
24-07-2017,164.639999,166.169998,164.309998,166,17367000
21-07-2017,164.160004,165.050003,163.75,164.429993,14744000
20-07-2017,164.800003,165,162.809998,164.529999,18523100
19-07-2017,163.589996,165.699997,163.169998,164.139999,26273600
18-07-2017,159.660004,163.729996,159.419998,162.860001,23722900
17-07-2017,160.25,160.779999,158.809998,159.729996,12858800
14-07-2017,160.130005,160.320007,159.330002,159.970001,16371200
13-07-2017,158.740005,159.779999,158.419998,159.259995,13929200
12-07-2017,156.490005,159.160004,156.199997,158.899994,22739400
11-07-2017,153.369995,155.419998,152.910004,155.270004,13667700
10-07-2017,151.690002,153.979996,151.509995,153.5,13378700
07-07-2017,149.25,151.990005,149.190002,151.440002,13615900
06-07-2017,149.029999,150.039993,148,148.820007,14951800
05-07-2017,149,150.850006,148.130005,150.339996,14334300
03-07-2017,151.720001,152.149994,147.800003,148.429993,13862700
30-06-2017,151.899994,151.919998,150.059998,150.979996,17666000
29-06-2017,152.279999,152.5,148.919998,151.039993,23973500
28-06-2017,150.919998,153.470001,149.860001,153.240005,16719100
27-06-2017,152.839996,153.309998,150.389999,150.580002,19360800
26-06-2017,156.25,156.5,153.199997,153.589996,18049700
23-06-2017,152.720001,155.199997,152.649994,155.070007,18027000
22-06-2017,153.009995,154.550003,152.910004,153.399994,13005500
21-06-2017,152.360001,154.080002,151.880005,153.910004,15039800
20-06-2017,152.880005,153.839996,152.210007,152.25,14743900
19-06-2017,151.710007,153.570007,151.710007,152.869995,19026500
16-06-2017,149.589996,150.830002,148.600006,150.639999,22882400
15-06-2017,147.669998,150.039993,146.369995,149.800003,18994200
14-06-2017,151.259995,152.399994,149.050003,150.25,20808800
13-06-2017,150.149994,151.179993,148.899994,150.679993,20483400
12-06-2017,148.169998,149.199997,144.559998,148.440002,33170200
09-06-2017,154.770004,155.589996,146.610001,149.600006,35577700
08-06-2017,154.080002,154.729996,153.100006,154.710007,17799400
07-06-2017,153.270004,153.75,152.339996,153.119995,12066700
06-06-2017,153.410004,154.520004,152.479996,152.809998,13457100
05-06-2017,153.639999,154.710007,153.410004,153.630005,12520400
02-06-2017,151.850006,153.630005,151.300003,153.610001,16854400
01-06-2017,151.75,152.289993,150.300003,151.529999,14530600
31-05-2017,152.699997,153.350006,151.089996,151.460007,18023900
30-05-2017,151.970001,152.899994,151.639999,152.380005,13226000
26-05-2017,152.229996,152.25,151.149994,152.130005,14996200
25-05-2017,150.300003,152.589996,149.949997,151.960007,19891400
24-05-2017,148.509995,150.229996,148.419998,150.039993,17862400
23-05-2017,148.520004,148.809998,147.25,148.070007,12817800
22-05-2017,148.080002,148.589996,147.690002,148.240005,12586700
19-05-2017,148.449997,149.389999,147.960007,148.059998,16187900
18-05-2017,144.720001,148.149994,144.509995,147.660004,23031600
17-05-2017,148,148.669998,144.419998,144.850006,28300100
16-05-2017,150.110001,150.210007,149.029999,149.779999,14550800
